file,characters_counted,all_text_length,nga_to_mon_nga_replacements,status
telegram_mot_tip_ebook/msg_20260427_213939_118.txt,63,65,0,ok
telegram_mot_tip_ebook/msg_20260122_174338_67.txt,0,5,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2074.txt,13,13,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_424.txt,19,19,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1246.txt,22,24,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_45.txt,48,52,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1485.txt,13,15,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_221.txt,46,48,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_526.txt,101,104,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_572.txt,15,18,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2874.txt,0,17,0,ok
telegram_mot_tip_ebook/msg_20260122_174338_1687.txt,0,9,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_241.txt,37,41,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_20.txt,83,84,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_398.txt,13,24,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2701.txt,28,28,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_70.txt,23,24,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_2690.txt,14,15,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_1291.txt,460,516,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_255.txt,25,25,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_565.txt,12,90,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2216.txt,47,53,1,ok
telegram_mot_tip_ebook/msg_20260122_173335_1535.txt,39,56,0,ok
telegram_mot_tip_ebook/msg_20260122_173046_27.txt,75,85,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_457.txt,18,18,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2175.txt,85,102,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_1456.txt,59,62,2,ok
telegram_mot_tip_ebook/msg_20260122_173335_2487.txt,68,77,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_1026.txt,64,67,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_1146.txt,55,59,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_134.txt,50,54,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2665.txt,45,48,2,ok
telegram_mot_tip_ebook/msg_20260427_213939_211.txt,84,93,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2336.txt,0,29,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1498.txt,33,43,0,ok
telegram_mot_tip_ebook/msg_20260122_174338_192.txt,6,8,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_186.txt,10,18,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_63.txt,16,16,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_562.txt,35,39,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_1059.txt,123,202,3,ok
telegram_mot_tip_ebook/msg_20260122_173335_2163.txt,218,239,5,ok
telegram_mot_tip_ebook/msg_20260122_173335_1319.txt,47,50,2,ok
telegram_mot_tip_ebook/msg_20260122_173335_169.txt,65,69,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_1454.txt,17,19,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_609.txt,114,122,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_495.txt,47,48,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_186.txt,245,273,5,ok
telegram_mot_tip_ebook/msg_20260427_213939_217.txt,12,12,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2651.txt,0,47,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2685.txt,11,11,0,ok
telegram_mot_tip_ebook/msg_20260122_173046_186.txt,245,273,5,ok
telegram_mot_tip_ebook/msg_20260122_174045_2062.txt,42,46,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_167.txt,63,65,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_9.txt,20,29,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_462.txt,0,40,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2306.txt,36,41,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_2738.txt,20,21,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1413.txt,14,15,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_247.txt,91,111,0,ok
telegram_mot_tip_ebook/msg_20260122_174338_2139.txt,8,8,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2312.txt,0,77,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2064.txt,35,36,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_7.txt,32,47,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_406.txt,34,41,2,ok
telegram_mot_tip_ebook/msg_20260427_213939_160.txt,31,32,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1417.txt,9,10,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2159.txt,12,12,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_406.txt,12,12,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2777.txt,38,39,3,ok
telegram_mot_tip_ebook/msg_20260427_213939_188.txt,38,39,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_648.txt,27,35,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_2136.txt,11,11,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2225.txt,17,17,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_115.txt,194,208,2,ok
telegram_mot_tip_ebook/msg_20260122_174045_1561.txt,16,16,1,ok
telegram_mot_tip_ebook/msg_20260122_173335_2442.txt,248,329,0,ok
telegram_mot_tip_ebook/msg_20260122_174338_439.txt,5,5,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_416.txt,27,27,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_34.txt,29,29,0,ok
telegram_mot_tip_ebook/msg_20260122_173046_400.txt,52,64,3,ok
telegram_mot_tip_ebook/msg_20260122_174338_228.txt,0,3,0,ok
telegram_mot_tip_ebook/msg_20260122_173046_32.txt,48,51,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_71.txt,48,52,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_48.txt,108,125,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_315.txt,29,31,2,ok
telegram_mot_tip_ebook/msg_20260427_213939_491.txt,25,25,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_1461.txt,75,125,3,ok
telegram_mot_tip_ebook/msg_20260427_213939_474.txt,40,40,2,ok
telegram_mot_tip_ebook/msg_20260427_213939_590.txt,68,85,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_1493.txt,19,25,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_2783.txt,19,20,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_538.txt,19,21,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_389.txt,21,26,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1141.txt,10,10,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_601.txt,547,704,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_540.txt,14,14,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_460.txt,12,12,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2703.txt,15,15,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_1086.txt,87,93,4,ok
telegram_mot_tip_ebook/msg_20260122_174338_444.txt,3,3,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1145.txt,19,20,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_402.txt,28,39,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_237.txt,9,9,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1415.txt,9,10,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_383.txt,3,3,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_252.txt,18,18,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1278.txt,21,21,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_715.txt,14,16,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2698.txt,22,24,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_1560.txt,43,45,0,ok
telegram_mot_tip_ebook/msg_20260122_174338_496.txt,8,8,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1410.txt,31,35,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_136.txt,17,17,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1819.txt,6,14,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_851.txt,10,10,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_187.txt,226,252,6,ok
telegram_mot_tip_ebook/msg_20260427_213939_325.txt,147,170,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_151.txt,49,50,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_10.txt,49,60,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_189.txt,31,36,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2311.txt,205,216,6,ok
telegram_mot_tip_ebook/msg_20260427_213939_42.txt,41,42,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_539.txt,40,43,4,ok
telegram_mot_tip_ebook/msg_20260122_173335_1645.txt,54,63,2,ok
telegram_mot_tip_ebook/msg_20260122_174045_2659.txt,19,20,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1458.txt,16,16,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_197.txt,34,35,3,ok
telegram_mot_tip_ebook/msg_20260427_213939_505.txt,30,34,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_2221.txt,20,20,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2191.txt,211,248,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_1129.txt,184,189,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_849.txt,18,18,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_185.txt,17,18,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2169.txt,70,81,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_447.txt,15,15,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2686.txt,11,11,1,ok
telegram_mot_tip_ebook/msg_20260122_173335_2449.txt,68,75,3,ok
telegram_mot_tip_ebook/msg_20260122_174045_1443.txt,19,22,0,ok
telegram_mot_tip_ebook/msg_20260122_174338_1442.txt,8,8,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_310.txt,65,69,0,ok
telegram_mot_tip_ebook/msg_20260122_174338_383.txt,8,8,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2353.txt,24,25,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_158.txt,40,42,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_343.txt,22,24,0,ok
telegram_mot_tip_ebook/msg_20260122_173046_345.txt,48,52,2,ok
telegram_mot_tip_ebook/msg_20260427_213939_265.txt,11,11,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2325.txt,102,147,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_1137.txt,24,25,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_1448.txt,0,37,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1903.txt,0,38,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_393.txt,0,30,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_349.txt,50,57,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_2681.txt,15,15,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_387.txt,15,15,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_127.txt,47,47,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_516.txt,292,323,8,ok
telegram_mot_tip_ebook/msg_20260122_174045_57.txt,21,21,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_214.txt,35,35,1,ok
telegram_mot_tip_ebook/msg_20260122_173046_181.txt,69,75,0,ok
telegram_mot_tip_ebook/msg_20260122_173046_346.txt,49,53,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_23.txt,10,10,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_952.txt,15,21,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_447.txt,0,20,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_972.txt,14,32,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1509.txt,10,15,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_397.txt,8,10,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_1721.txt,1126,1515,33,ok
telegram_mot_tip_ebook/msg_20260427_213939_52.txt,16,19,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_267.txt,0,2,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2206.txt,19,20,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2208.txt,14,14,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2668.txt,0,22,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2184.txt,25,27,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_990.txt,19,26,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1192.txt,16,16,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2684.txt,18,19,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_2680.txt,12,12,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_262.txt,42,52,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_545.txt,32,32,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_989.txt,14,22,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_361.txt,23,23,2,ok
telegram_mot_tip_ebook/msg_20260427_213939_499.txt,34,36,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_223.txt,15,21,0,ok
telegram_mot_tip_ebook/msg_20260122_174338_780.txt,9,9,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_230.txt,0,139,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_557.txt,180,204,6,ok
telegram_mot_tip_ebook/msg_20260122_174045_156.txt,37,37,2,ok
telegram_mot_tip_ebook/msg_20260122_174045_2655.txt,0,47,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_288.txt,19,21,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_23.txt,38,64,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2650.txt,17,18,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_1077.txt,10,10,1,ok
telegram_mot_tip_ebook/msg_20260122_174338_1152.txt,0,1,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2436.txt,97,106,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_346.txt,49,53,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_461.txt,31,32,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_611.txt,368,412,3,ok
telegram_mot_tip_ebook/msg_20260427_213939_516.txt,10,10,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_156.txt,39,41,0,ok
telegram_mot_tip_ebook/msg_20260122_173046_349.txt,50,57,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_496.txt,60,66,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_306.txt,88,106,2,ok
telegram_mot_tip_ebook/msg_20260122_174045_2057.txt,42,46,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_279.txt,26,28,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2666.txt,163,183,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_535.txt,29,29,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2333.txt,8,17,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_219.txt,41,44,0,ok
telegram_mot_tip_ebook/msg_20260122_173046_21.txt,38,64,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2656.txt,15,15,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_31.txt,39,39,2,ok
telegram_mot_tip_ebook/msg_20260122_173046_48.txt,108,125,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_333.txt,30,31,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_185.txt,201,227,3,ok
telegram_mot_tip_ebook/msg_20260427_213939_192.txt,6,6,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_533.txt,0,3,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1728.txt,17,17,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_184.txt,92,102,2,ok
telegram_mot_tip_ebook/msg_20260122_173335_1650.txt,112,148,5,ok
telegram_mot_tip_ebook/msg_20260427_213939_165.txt,1,1,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_71.txt,38,39,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_6.txt,11,16,1,ok
telegram_mot_tip_ebook/msg_20260122_174338_49.txt,0,3,0,ok
telegram_mot_tip_ebook/msg_20260122_174338_497.txt,8,8,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2888.txt,0,17,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_597.txt,105,108,0,ok
telegram_mot_tip_ebook/msg_20260122_174338_2687.txt,7,7,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_318.txt,36,38,2,ok
telegram_mot_tip_ebook/msg_20260122_174045_2682.txt,20,21,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_187.txt,85,99,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2220.txt,27,30,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2041.txt,42,53,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_501.txt,49,54,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_103.txt,17,25,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_553.txt,29,31,0,ok
telegram_mot_tip_ebook/msg_20260122_174338_1502.txt,7,9,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_489.txt,31,34,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_21.txt,521,566,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2521.txt,56,59,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_30.txt,12,16,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2576.txt,0,29,0,ok
telegram_mot_tip_ebook/msg_20260122_174338_5.txt,7,7,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_125.txt,12,12,0,ok
telegram_mot_tip_ebook/msg_20260122_173046_153.txt,101,113,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2724.txt,19,21,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_420.txt,24,25,2,ok
telegram_mot_tip_ebook/msg_20260122_174045_1040.txt,24,25,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1317.txt,11,11,1,ok
telegram_mot_tip_ebook/msg_20260122_173046_233.txt,99,134,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1584.txt,16,16,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_73.txt,220,263,4,ok
telegram_mot_tip_ebook/msg_20260122_173335_461.txt,57,59,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_119.txt,45,46,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_651.txt,13,20,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_460.txt,19,19,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_2003.txt,27,37,1,ok
telegram_mot_tip_ebook/msg_20260122_174338_468.txt,8,8,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_114.txt,59,60,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2144.txt,199,223,16,ok
telegram_mot_tip_ebook/msg_20260122_174045_1021.txt,31,32,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_268.txt,17,17,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_112.txt,52,55,3,ok
telegram_mot_tip_ebook/msg_20260122_173335_25.txt,38,64,0,ok
telegram_mot_tip_ebook/msg_20260122_173046_44.txt,103,122,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_573.txt,134,141,0,ok
telegram_mot_tip_ebook/msg_20260122_173046_71.txt,48,52,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2117.txt,72,87,1,ok
telegram_mot_tip_ebook/msg_20260122_173046_133.txt,61,65,2,ok
telegram_mot_tip_ebook/msg_20260427_213939_567.txt,44,47,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_1722.txt,0,15,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1111.txt,16,16,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_246.txt,31,32,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_983.txt,75,89,2,ok
telegram_mot_tip_ebook/msg_20260427_213939_220.txt,6,10,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_781.txt,10,10,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2443.txt,17,24,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_782.txt,33,33,1,ok
telegram_mot_tip_ebook/msg_20260122_174338_422.txt,9,9,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1414.txt,9,10,0,ok
telegram_mot_tip_ebook/msg_20260122_173046_187.txt,226,252,6,ok
telegram_mot_tip_ebook/msg_20260122_173335_615.txt,213,256,5,ok
telegram_mot_tip_ebook/msg_20260427_213939_497.txt,24,32,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_379.txt,9,9,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_978.txt,54,72,4,ok
telegram_mot_tip_ebook/msg_20260122_174045_1197.txt,10,10,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_366.txt,35,41,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_845.txt,21,22,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_430.txt,10,12,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2706.txt,0,17,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2670.txt,24,25,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2876.txt,0,17,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_222.txt,45,48,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1530.txt,11,17,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_925.txt,110,147,4,ok
telegram_mot_tip_ebook/msg_20260122_173335_2522.txt,147,163,1,ok
telegram_mot_tip_ebook/msg_20260122_173335_2387.txt,202,235,5,ok
telegram_mot_tip_ebook/msg_20260122_174045_976.txt,13,23,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_307.txt,55,57,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_2040.txt,37,40,2,ok
telegram_mot_tip_ebook/msg_20260122_174045_418.txt,21,23,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1476.txt,19,24,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_767.txt,50,52,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_59.txt,10,10,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_449.txt,18,18,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_560.txt,38,39,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_345.txt,48,52,2,ok
telegram_mot_tip_ebook/msg_20260122_173335_181.txt,69,75,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2122.txt,26,27,0,ok
telegram_mot_tip_ebook/msg_20260122_173046_33.txt,208,232,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2572.txt,0,29,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_75.txt,13,15,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2416.txt,12,13,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2055.txt,35,36,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_203.txt,0,4,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2069.txt,61,73,1,ok
telegram_mot_tip_ebook/msg_20260122_174338_442.txt,4,5,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_387.txt,17,19,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_477.txt,43,43,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1318.txt,11,11,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_43.txt,24,25,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_1191.txt,52,56,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_482.txt,4,4,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2239.txt,55,57,4,ok
telegram_mot_tip_ebook/msg_20260122_174045_2335.txt,18,18,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_224.txt,11,12,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_368.txt,14,14,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_200.txt,45,61,0,ok
telegram_mot_tip_ebook/msg_20260122_173046_185.txt,201,227,3,ok
telegram_mot_tip_ebook/msg_20260122_174045_385.txt,21,23,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2663.txt,23,24,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_356.txt,48,73,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_58.txt,40,43,2,ok
telegram_mot_tip_ebook/msg_20260427_213939_66.txt,10,10,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2073.txt,16,16,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_263.txt,28,35,0,ok
telegram_mot_tip_ebook/msg_20260122_174338_2441.txt,3,3,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_458.txt,44,46,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_338.txt,15,50,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1702.txt,18,18,2,ok
telegram_mot_tip_ebook/msg_20260122_173335_2696.txt,57,59,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_483.txt,28,30,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_1175.txt,31,36,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_2683.txt,87,92,4,ok
telegram_mot_tip_ebook/msg_20260122_173335_472.txt,60,83,3,ok
telegram_mot_tip_ebook/msg_20260427_213939_16.txt,13,13,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_382.txt,4,4,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_955.txt,194,222,8,ok
telegram_mot_tip_ebook/msg_20260427_213939_556.txt,34,35,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_531.txt,12,12,0,ok
telegram_mot_tip_ebook/msg_20260427_213939_41.txt,56,58,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_1521.txt,11,14,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2157.txt,16,16,1,ok
telegram_mot_tip_ebook/msg_20260122_174338_2716.txt,7,7,1,ok
telegram_mot_tip_ebook/msg_20260427_213939_339.txt,7,7,0,ok
telegram_mot_tip_ebook/msg_20260122_173335_986.txt,47,59,0,ok
telegram_mot_tip_ebook/msg_20260122_173046_367.txt,113,130,3,ok
telegram_mot_tip_ebook/msg_20260427_213939_65.txt,25,27,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_546.txt,5,27,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_848.txt,29,30,0,ok
telegram_mot_tip_ebook/msg_20260122_174045_2821.txt,20,26,1,ok
telegram_mot_tip_ebook/msg_20260122_174045_1406.txt,31,31,1,ok
telegram_mot_tip_ebook/msg_20260122_173046_131.txt,43,51,1,ok
telegram_mot_tip_ebook/msg_20260122_174338_2038.txt,0,5,0,ok
