file,characters_counted,all_text_length,nga_to_mon_nga_replacements,status
monnews/monnews_20260120_223250_678.txt,970,1156,12,ok
monnews/monnews_20260120_223250_2891.txt,3837,4223,4,ok
monnews/monnews_20260120_223250_38.txt,1465,1571,0,ok
monnews/monnews_20260120_223250_1653.txt,1447,1576,0,ok
monnews/monnews_20260120_223250_1579.txt,2115,2474,0,ok
monnews/monnews_20260120_223250_342.txt,1631,1797,67,ok
monnews/monnews_20260120_223250_1112.txt,1104,1247,0,ok
monnews/monnews_20260120_223250_2001.txt,2358,2623,0,ok
monnews/monnews_20260120_223250_2687.txt,2843,3171,0,ok
monnews/monnews_20260120_223250_3490.txt,1408,1546,0,ok
monnews/monnews_20260120_223250_1215.txt,863,970,0,ok
monnews/monnews_20260120_223250_1039.txt,2018,2210,0,ok
monnews/monnews_20260120_223250_258.txt,1522,1659,0,ok
monnews/monnews_20260120_223250_2868.txt,15,123,0,ok
monnews/monnews_20260120_223250_2418.txt,2102,2288,0,ok
monnews/monnews_20260120_223250_1006.txt,1179,1333,0,ok
monnews/monnews_20260120_223250_1519.txt,1434,1593,0,ok
monnews/monnews_20260120_223250_1091.txt,1189,1468,0,ok
monnews/monnews_20260120_223250_3128.txt,1260,1354,0,ok
monnews/monnews_20260120_223250_372.txt,2024,2212,43,ok
monnews/monnews_20260120_223250_3018.txt,1343,1475,0,ok
monnews/monnews_20260120_223250_2423.txt,10162,10904,0,ok
monnews/monnews_20260120_223250_1856.txt,1249,1440,0,ok
monnews/monnews_20260120_223250_900.txt,5307,5692,0,ok
monnews/monnews_20260120_223250_754.txt,1776,1912,0,ok
monnews/monnews_20260120_223250_701.txt,6915,7748,0,ok
monnews/monnews_20260120_223250_3600.txt,2906,3134,0,ok
monnews/monnews_20260120_223250_1727.txt,1536,1744,0,ok
monnews/monnews_20260120_223250_1878.txt,3017,3335,0,ok
monnews/monnews_20260120_223250_963.txt,1939,2142,0,ok
monnews/monnews_20260120_223250_735.txt,9830,10675,0,ok
monnews/monnews_20260120_223250_52.txt,1963,2080,0,ok
monnews/monnews_20260120_223250_2253.txt,2228,2661,0,ok
monnews/monnews_20260120_223250_1367.txt,1946,2109,0,ok
monnews/monnews_20260427_212805_28.txt,43,56,0,ok
monnews/monnews_20260120_223250_3088.txt,2262,2466,0,ok
monnews/monnews_20260120_223250_512.txt,1592,1830,4,ok
monnews/monnews_20260120_223250_2900.txt,1982,2197,0,ok
monnews/monnews_20260120_223250_3164.txt,2313,2486,0,ok
monnews/monnews_20260120_223250_1894.txt,2026,2245,0,ok
monnews/monnews_20260120_223250_2272.txt,1797,1972,0,ok
monnews/monnews_20260120_223250_1278.txt,1982,2176,0,ok
monnews/monnews_20260120_223250_3055.txt,2676,2852,0,ok
monnews/monnews_20260120_223250_2236.txt,1818,2099,0,ok
monnews/monnews_20260120_223250_3445.txt,2561,2791,0,ok
monnews/monnews_20260120_223250_666.txt,5357,6572,0,ok
monnews/monnews_20260120_223250_3142.txt,1900,2076,0,ok
monnews/monnews_20260120_223250_1075.txt,2578,2756,0,ok
monnews/monnews_20260120_223250_80.txt,2659,3086,0,ok
monnews/monnews_20260120_223250_1217.txt,2100,2389,0,ok
monnews/monnews_20260120_223250_1350.txt,5398,5996,0,ok
monnews/monnews_20260120_223250_2877.txt,8839,9599,0,ok
monnews/monnews_20260120_223250_2175.txt,2280,2506,0,ok
monnews/monnews_20260120_223250_527.txt,1095,1233,0,ok
monnews/monnews_20260120_223250_3476.txt,3222,3542,0,ok
monnews/monnews_20260120_223250_955.txt,2456,2678,0,ok
monnews/monnews_20260120_223250_3094.txt,1593,1752,0,ok
monnews/monnews_20260120_223250_700.txt,7977,8559,0,ok
monnews/monnews_20260120_223250_1786.txt,1331,1503,0,ok
monnews/monnews_20260120_223250_2424.txt,1903,2160,0,ok
monnews/monnews_20260120_223250_2097.txt,2080,2312,0,ok
monnews/monnews_20260120_223250_736.txt,1642,1765,0,ok
monnews/monnews_20260120_223250_3105.txt,2023,2240,0,ok
monnews/monnews_20260120_223250_1356.txt,3006,3308,0,ok
monnews/monnews_20260120_223250_2770.txt,1880,2270,0,ok
